confidence,zone,kind,file,line,date,author,shop_vendor,restricted_term,matched,repeats,title
"REVIEW","frontmatter","CONSIDERATION","content/wellness/biohacking/are-at-home-led-masks-worth-the-cost/are-at-home-led-masks-worth-the-cost.mdx","28","2023-05-10","Sigourney Cantelo","","LED mask","code BEAUTICATE","0","Are At-Home LED Masks Worth the Cost?"
"REVIEW","frontmatter","CONSIDERATION","content/wellness/biohacking/are-at-home-led-masks-worth-the-cost/are-at-home-led-masks-worth-the-cost.mdx","28","2023-05-10","Sigourney Cantelo","","LED mask","15% off","0","Are At-Home LED Masks Worth the Cost?"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/tastemakers/margaret-zhang/margaret-zhang.mdx","23","2014-01-11","Margaret Zhang","","sunscreen","She uses","2","Margaret Zhang – Fashion Blogger, Photographer, Writer & Filmmaker"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/founders/hayley-bonham-stylist-publicist-entrepreneur/hayley-bonham-stylist-publicist-entrepreneur.mdx","21","2018-08-23","Zoe Briggs","","supplement","she uses","1","Hayley Bonham, Entrepreneur"
"REVIEW","frontmatter","THIRD_PARTY","content/beauty-style/beauty-tips/get-ready-with-elyse-taylor/get-ready-with-elyse-taylor.mdx","28","2017-08-16","Beauticate Editorial","","supplement","She takes","0","Get Ready with Elyse Taylor"
"REVIEW","frontmatter","THIRD_PARTY","content/beauty-style/beauty-tips/magdalena-roze-the-journo-meteorologist-living-our-sea-change-dream-in-byron/magdalena-roze-the-journo-meteorologist-living-our-sea-change-dream-in-byron.mdx","22","2021-09-21","Zoe Briggs","","sunscreen","she uses","0","Magdalena Roze, the Journo-Meteorologist Living Our Sea Change Dream in Byron"
"REVIEW","frontmatter","THIRD_PARTY","content/beauty-style/beauty-tips/melbourne-cup-2015-high-heels-horses-and-hairpins/melbourne-cup-2015-high-heels-horses-and-hairpins.mdx","22","2015-11-13","Penny Hunt","","sunscreen","she uses","0","Melbourne Cup Beauty Confessions"
"REVIEW","frontmatter","THIRD_PARTY","content/beauty-style/beauty-tips/video-waking-up-with-jess-hart/video-waking-up-with-jess-hart.mdx","18","2018-01-09","Sigourney Cantelo","","supplement","she swears by","0","Video: Get Ready with Jess Hart"
"REVIEW","frontmatter","THIRD_PARTY","content/beauty-style/makeup/my-queenstown-snow-trip-and-what-i-packed/my-queenstown-snow-trip-and-what-i-packed.mdx","23","2019-08-14","Sigourney Cantelo","","sunscreen","she took","0","My Queenstown Snow Trip (and What I Packed)"
"REVIEW","frontmatter","THIRD_PARTY","content/beauty-style/skin-care/sigourney-1/sigourney-1.mdx","28","2014-01-22","Sigourney Cantelo","","sunscreen","She uses","0","Sigourney's Edit – Summer Skincare"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/actors-presenters/cate-blanchett-actress-and-director/cate-blanchett-actress-and-director.mdx","27","2015-11-19","Sigourney Cantelo","","supplement","She takes","0","Cate Blanchett"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/actors-presenters/penelope-mitchell-actress/penelope-mitchell-actress.mdx","27","2015-03-12","Madeleine Boyd","","Probiotic","She swears by","0","Penelope Mitchell, Actress"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/actors-presenters/sophie-falkiner-tv-presenter/sophie-falkiner-tv-presenter.mdx","21","2016-04-28","Chrisanthi Kaliviotis","","supplement","She uses","0","Sophie Falkiner, TV Presenter"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/actors-presenters/sophie-falkiner-tv-presenter/sophie-falkiner-tv-presenter.mdx","27","2016-04-28","Chrisanthi Kaliviotis","","magnesium","She takes","0","Sophie Falkiner, TV Presenter"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/creatives/elle-strauss-fashion-director/elle-strauss-fashion-director.mdx","21","2014-07-31","Jessica Burdon","","supplement","She uses","0","Elle Strauss, Shopbop"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/creatives/fredrika-akander-fashion-blogger/fredrika-akander-fashion-blogger.mdx","27","2019-11-05","Zoe Briggs","","collagen","She takes","0","Fredrika Akander, Fashion Blogger"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/creatives/gail-elliott-model-designer/gail-elliott-model-designer.mdx","25","2018-04-19","Molly Gay","","Elixir","She takes","0","Gail Elliott, Little Joe Woman"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/creatives/kate-bucceri-tiffany-co/kate-bucceri-tiffany-co.mdx","24","2019-09-11","Zoe Briggs","","sunscreen","she uses","0","Kate Bucceri, Tiffany & Co."
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/creatives/michelle-bridges-personal-trainer-author/michelle-bridges-personal-trainer-author.mdx","21","2015-02-05","Sigourney Cantelo","","vitamin ","She uses","0","Michelle Bridges, Personal Trainer & Author"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/creatives/the-french-fashion-designer-with-a-balinese-dream-home/the-french-fashion-designer-with-a-balinese-dream-home.mdx","23","2020-05-27","Zoe Briggs","","sunscreen","She uses","0","The French Fashion Designer with a Balinese Dream Home"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/creatives/who-jodhi-meares/who-jodhi-meares.mdx","25","2014-04-17","Madeleine Boyd","","vitamin C","She uses","0","Jodhi Meares, the Upside"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/founders/carla-oates-the-beauty-chef/carla-oates-the-beauty-chef.mdx","27","2017-02-08","Rikki Hodge-Smith","","magnesium","she uses","0","Carla Oates & the Beauty Chef"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/founders/fanny-moizant-entrepreneur/fanny-moizant-entrepreneur.mdx","21","2018-11-29","Zoe Briggs","","Zinc","she uses","0","Fanny Moizant, Vestiaire Collective"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/models/candice-lake-photographer-blogger-model/candice-lake-photographer-blogger-model.mdx","23","2018-05-17","Zoe Briggs","","SPF 50","she uses","0","Candice Lake, Photographer & Model"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/models/clementine-mcveigh-model/clementine-mcveigh-model.mdx","21","2019-04-03","Zoe Briggs","","sunscreen","she uses","0","Clementine McVeigh, Model"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/models/erin-holland-model/erin-holland-model.mdx","23","2019-02-21","Zoe Briggs","","sunscreen","She uses","0","Erin Holland, Model & Presenter"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/models/erin-holland-model/erin-holland-model.mdx","25","2019-02-21","Zoe Briggs","","sunscreen","She swears by","0","Erin Holland, Model & Presenter"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/models/helena-christensen-model-and-photographer/helena-christensen-model-and-photographer.mdx","18","2017-10-19","Rikki Hodge-Smith","","Supplement","she swears by","0","Helena Christensen, Model & Photographer"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/models/helena-vestergaard-on-modelling-and-mental-health/helena-vestergaard-on-modelling-and-mental-health.mdx","23","2023-03-01","Zoe Briggs","","sunscreen","she uses","0","Helena Vestergaard on Modelling and Mental Health"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/models/monika-radulovic-model/monika-radulovic-model.mdx","27","2019-01-10","Zoe Briggs","","infrared","She uses","0","Monika Radulovic, Model"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/models/rebecca-burrow-entrepreneur-and-model/rebecca-burrow-entrepreneur-and-model.mdx","25","2019-02-14","Zoe Briggs","","infrared","she uses","0","Rebecca Burrow, Model"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/models/ruby-rose/ruby-rose.mdx","23","2014-06-05","Sigourney Cantelo","","supplement","She uses","0","Ruby Rose, Actor & Musician"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/models/ruby-rose/ruby-rose.mdx","25","2014-06-05","Sigourney Cantelo","","supplement","She takes","0","Ruby Rose, Actor & Musician"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/models/who-cheyenne-tozzi/who-cheyenne-tozzi.mdx","25","2014-11-27","Sigourney Cantelo","","supplement","she takes","0","Cheyenne Tozzi, Model & Musician"
"REVIEW","frontmatter","THIRD_PARTY","content/interviews/tastemakers/zoe-bingley-pullin-nutritionist-and-chef/zoe-bingley-pullin-nutritionist-and-chef.mdx","23","2014-04-24","Sigourney Cantelo","","supplement","She takes","0","Zoe Bingley-Pullin, Nutritionist & Chef"
"REVIEW","frontmatter","THIRD_PARTY","content/vodcast/episodes/sacred-six-6-ways-im-going-to-live-longer/sacred-six-6-ways-im-going-to-live-longer.mdx","24","2024-11-02","Sigourney Cantelo","","vitamin D","she took","0","Sacred Six: 6 Ways I'm Going to Live Longer"
"REVIEW","frontmatter","THIRD_PARTY","content/wellness/mindset/lindsay-price-on-healing-childhood-trauma-life-with-curtis-stone-and-her-hollywood-journey/lindsay-price-on-healing-childhood-trauma-life-with-curtis-stone-and-her-hollywood-journey.mdx","26","2025-04-09","Sigourney Cantelo","","infrared","she uses","0","Lindsay Price on Healing Childhood Trauma, Life with Curtis Stone and Her Hollywood Journey"
"REVIEW","body","CONSIDERATION","content/beauty-style/hair/sigourney-road-tests-a-hair-loss-preventing-strand-boosting-elixir/sigourney-road-tests-a-hair-loss-preventing-strand-boosting-elixir.mdx","108","2018-07-05","Sigourney Cantelo","","elixir","affiliate","2","Sigourney Road Tests a Hair-Loss Preventing Strand-Boosting Elixir"
"REVIEW","body","CONSIDERATION","content/beauty-style/skin-care/chic-sunscreens-hats/chic-sunscreens-hats.mdx","72","2026-03-16","Sigourney Cantelo","","SPF50","sjv.io","1","Sun Safety, but Make it Chic"
"REVIEW","body","CONSIDERATION","content/beauty-style/skin-care/chic-sunscreens-hats/chic-sunscreens-hats.mdx","80","2026-03-16","Sigourney Cantelo","","SPF50","sca_ref=","1","Sun Safety, but Make it Chic"
"REVIEW","body","CONSIDERATION","content/vodcast/episodes/sacred-six-the-rituals-practices-helping-me-heal-from-burnout/sacred-six-the-rituals-practices-helping-me-heal-from-burnout.mdx","40","2025-08-28","Sigourney Cantelo","","Infrared","discount code","1","Sacred Six: The Rituals & Practices Helping Me Heal from Burnout"
"REVIEW","body","CONSIDERATION","content/beauty-style/fragrance/beauticate-team-winter-edit/beauticate-team-winter-edit.mdx","169","2026-06-01","Sigourney Cantelo","","Red Light Therapy","sjv.io","0","Everything We're Buying for Winter"
"REVIEW","body","CONSIDERATION","content/beauty-style/skin-care/6-quick-ways-to-a-glow-up/6-quick-ways-to-a-glow-up.mdx","58","2024-01-30","Sigourney Cantelo","","collagen","discount code","0","New Year New Skin: 6 Quick Ways to a Glow Up"
"REVIEW","body","CONSIDERATION","content/beauty-style/skin-care/do-overnight-wrinkle-patches-really-work/do-overnight-wrinkle-patches-really-work.mdx","34","2024-10-03","Sigourney Cantelo","","LED mask","discount code","0","Do Overnight Wrinkle Patches Really Work?"
"REVIEW","body","CONSIDERATION","content/beauty-style/skin-care/natural-beauty-2/natural-beauty-2.mdx","44","2018-11-26","Sigourney Cantelo","","Prebiotic","affiliate","0","Video – Nine Natural Beauty Products You Need to Try – Sigourney's Edit"
"REVIEW","body","CONSIDERATION","content/beauty-style/skin-care/the-black-friday-skin-deals-you-cant-miss/the-black-friday-skin-deals-you-cant-miss.mdx","39","2024-11-28","Sigourney Cantelo","","LED Mask","43% off","0","The Black Friday Skin Deals You Can't Miss"
"REVIEW","body","CONSIDERATION","content/beauty-style/skin-care/the-black-friday-skin-deals-you-cant-miss/the-black-friday-skin-deals-you-cant-miss.mdx","65","2024-11-28","Sigourney Cantelo","","LED Mask","55% off","0","The Black Friday Skin Deals You Can't Miss"
"REVIEW","body","CONSIDERATION","content/beauty-style/skin-care/top-50-skincare-products/top-50-skincare-products.mdx","36","2026-01-15","Sigourney Cantelo","","collagen","affiliate","0","Top 50 Skincare Products for Every Age"
"REVIEW","body","CONSIDERATION","content/beauty-style/skin-care/why-your-tap-water-might-be-ruining-your-skin-and-what-to-do-about-it/why-your-tap-water-might-be-ruining-your-skin-and-what-to-do-about-it.mdx","119","2025-02-26","Jayde Balderston","","LED MASK","10% off","0","Why Your Tap Water Might Be Ruining Your Skin (and What to Do About It)"
"REVIEW","body","CONSIDERATION","content/destinations/travel/mondrian-gold-coast-review/mondrian-gold-coast-review.mdx","120","2025-12-12","Sigourney Cantelo","","tincture","affiliate","0","The Mondrian Gold Coast is the Luxe Coastal Escape You Deserve"
"REVIEW","body","CONSIDERATION","content/interviews/creatives/darren-palmer-interiors-designer-and-olivier-duvillard/darren-palmer-interiors-designer-and-olivier-duvillard.mdx","98","2017-08-31","Rikki Hodge-Smith","","Vitamin A","sjv.io","0","Darren Palmer & Olivier Duvillard"
"REVIEW","body","CONSIDERATION","content/living/interiors/struggling-to-sleep-this-mattress-changed-everything-for-me/struggling-to-sleep-this-mattress-changed-everything-for-me.mdx","126","2025-03-28","Sigourney Cantelo","","supplement","affiliate","0","Struggling to Sleep? This Mattress Changed Everything for Me"
"REVIEW","body","CONSIDERATION","content/vodcast/episodes/celeste-barber-on-adhd-bullying-boundaries-and-the-battle-with-social-media/celeste-barber-on-adhd-bullying-boundaries-and-the-battle-with-social-media.mdx","101","2025-10-20","Sigourney Cantelo","","SPF 50","code BEAUTICATE","0","Celeste Barber on ADHD, Bullying, Boundaries and the Battle with Social Media"
"REVIEW","body","CONSIDERATION","content/vodcast/episodes/lipstick-queen-poppy-king-on-the-psychological-impact-of-cosmetics/lipstick-queen-poppy-king-on-the-psychological-impact-of-cosmetics.mdx","64","2024-08-08","Sigourney Cantelo","","supplement","Use the code","0","Lipstick Queen Poppy King on the Psychological Impact of Cosmetics"
"REVIEW","body","CONSIDERATION","content/vodcast/episodes/lipstick-queen-poppy-king-on-the-psychological-impact-of-cosmetics/lipstick-queen-poppy-king-on-the-psychological-impact-of-cosmetics.mdx","64","2024-08-08","Sigourney Cantelo","","supplement","per cent off","0","Lipstick Queen Poppy King on the Psychological Impact of Cosmetics"
"REVIEW","body","CONSIDERATION","content/vodcast/episodes/olivia-arezzolo-interview/olivia-arezzolo-interview.mdx","66","2025-11-12","Sigourney Cantelo","","SPF 50","20% off","0","Sleep Expert Olivia Arezzolo on Therapy, Healing and the Ayahuasca Retreat That Saved Her Life"
"REVIEW","body","CONSIDERATION","content/vodcast/episodes/olivia-arezzolo-interview/olivia-arezzolo-interview.mdx","66","2025-11-12","Sigourney Cantelo","","SPF 50","code BEAUTICATE","0","Sleep Expert Olivia Arezzolo on Therapy, Healing and the Ayahuasca Retreat That Saved Her Life"
"REVIEW","body","CONSIDERATION","content/vodcast/episodes/sacred-six-on-on-stress-sanity-and-sacred-rituals/sacred-six-on-on-stress-sanity-and-sacred-rituals.mdx","49","2026-06-17","Sigourney Cantelo","","Infrared","code BEAUTICATE","0","Sacred Six for Stress and Sanity"
"REVIEW","body","CONSIDERATION","content/vodcast/episodes/sacred-six-the-rituals-practices-helping-me-heal-from-burnout/sacred-six-the-rituals-practices-helping-me-heal-from-burnout.mdx","40","2025-08-28","Sigourney Cantelo","","Infrared","sca_ref=","0","Sacred Six: The Rituals & Practices Helping Me Heal from Burnout"
"REVIEW","body","CONSIDERATION","content/vodcast/episodes/sigourney-on-career-social-media-and-mental-health-struggles-part-1/sigourney-on-career-social-media-and-mental-health-struggles-part-1.mdx","61","2024-07-01","Sigourney Cantelo","","supplement","Use the code","0","Sigourney on Career, Social Media and Mental Health Struggles (Part 1)"
"REVIEW","body","CONSIDERATION","content/vodcast/episodes/sigourney-on-career-social-media-and-mental-health-struggles-part-1/sigourney-on-career-social-media-and-mental-health-struggles-part-1.mdx","61","2024-07-01","Sigourney Cantelo","","supplement","10% off","0","Sigourney on Career, Social Media and Mental Health Struggles (Part 1)"
"REVIEW","body","CONSIDERATION","content/vodcast/episodes/sigourney-on-the-treatment-centre-and-finding-purpose-part-2/sigourney-on-the-treatment-centre-and-finding-purpose-part-2.mdx","56","2024-07-08","Sigourney Cantelo","","supplement","Use the code","0","Sigourney on the Treatment Centre and Finding Purpose (Part 2)"
"REVIEW","body","CONSIDERATION","content/vodcast/episodes/sigourney-on-the-treatment-centre-and-finding-purpose-part-2/sigourney-on-the-treatment-centre-and-finding-purpose-part-2.mdx","56","2024-07-08","Sigourney Cantelo","","supplement","10% off","0","Sigourney on the Treatment Centre and Finding Purpose (Part 2)"
"REVIEW","body","CONSIDERATION","content/vodcast/episodes/sigourneys-sacred-six-for-ultimate-wellness/sigourneys-sacred-six-for-ultimate-wellness.mdx","59","2024-08-27","Sigourney Cantelo","","Vitamin B","Code SYN10","0","Sigourney's Sacred Six for Ultimate Wellness"
"REVIEW","body","CONSIDERATION","content/wellness/biohacking/red-light-therapy-infraredi-review/red-light-therapy-infraredi-review.mdx","162","2025-05-14","Sigourney Cantelo","","Infrared","10% off","0","My Red Light Rituals: Serotonin, Skincare & a Slow Roast Glow Up"
"REVIEW","body","CONSIDERATION","content/wellness/biohacking/red-light-therapy-infraredi-review/red-light-therapy-infraredi-review.mdx","162","2025-05-14","Sigourney Cantelo","","Infrared","affiliate","0","My Red Light Rituals: Serotonin, Skincare & a Slow Roast Glow Up"
